# time, x_measured, y_measured, x_predicted, y_predicted, x_kalman, y_kalman
5.299999999999999822e+00,2.300000000000000000e+02,1.600000000000000000e+01,2.122759897831155342e+02,1.035078716276889743e+01,2.146089125354547491e+02,1.109436477300003787e+01
5.333333333333333037e+00,2.310000000000000000e+02,1.600000000000000000e+01,2.118435019606345691e+02,9.869965158069577527e+00,2.143649751198618674e+02,1.067683070767541231e+01
5.366666666666666252e+00,2.320000000000000000e+02,1.700000000000000000e+01,2.116687793648931404e+02,9.485952177838834487e+00,2.143448742908051088e+02,1.047498798689515098e+01
5.400000000000000355e+00,2.330000000000000000e+02,1.700000000000000000e+01,2.117352644575609872e+02,9.332713871952433848e+00,2.145342319047007038e+02,1.034191919395050796e+01
5.433333333333333570e+00,2.340000000000000000e+02,1.700000000000000000e+01,2.120266847347718056e+02,9.252157549259012015e+00,2.149189173517362690e+02,1.027196554712611309e+01
5.466666666666666785e+00,2.350000000000000000e+02,1.700000000000000000e+01,2.125270899991425892e+02,9.237987886186919795e+00,2.154850799193785349e+02,1.025966036173781504e+01
5.500000000000000000e+00,2.360000000000000000e+02,1.700000000000000000e+01,2.132208870080485212e+02,9.284137340271934491e+00,2.162191788768405445e+02,1.029973475539309291e+01
5.533333333333333215e+00,2.370000000000000000e+02,1.700000000000000000e+01,2.140928714092807468e+02,9.384771764799188176e+00,2.171080112036919161e+02,1.038712252231752942e+01
5.566666666666666430e+00,2.380000000000000000e+02,1.700000000000000000e+01,2.151282569016043169e+02,9.534295064671972852e+00,2.181387369086387764e+02,1.051696417517803361e+01
5.599999999999999645e+00,2.390000000000000000e+02,1.700000000000000000e+01,2.163127015820786028e+02,9.727352899191298974e+00,2.192989019055721656e+02,1.068461015940056669e+01
5.633333333333332860e+00,2.400000000000000000e+02,1.700000000000000000e+01,2.176323314643578897e+02,9.958835444260186520e+00,2.205764584333340110e+02,1.088562325088918747e+01
5.666666666666666963e+00,2.410000000000000000e+02,1.800000000000000000e+01,2.190737611726173952e+02,1.022387923263003806e+01,2.219597830233346087e+02,1.124740427151718691e+01
5.700000000000000178e+00,2.420000000000000000e+02,1.800000000000000000e+01,2.206241118343199048e+02,1.065894011699503174e+01,2.234376920352341358e+02,1.162519988503173707e+01
5.733333333333333393e+00,2.430000000000000000e+02,1.800000000000000000e+01,2.222710262118162632e+02,1.110845119441181694e+01,2.249994547954315465e+02,1.201554379526526617e+01
5.766666666666666607e+00,2.440000000000000000e+02,1.800000000000000000e+01,2.240026811278384287e+02,1.156866720751305166e+01,2.266348043861568726e+02,1.241518371971692503e+01
5.799999999999999822e+00,2.450000000000000000e+02,1.800000000000000000e+01,2.258077972533684772e+02,1.203608756699945381e+01,2.283339461445968368e+02,1.282107983593802736e+01
5.833333333333333037e+00,2.460000000000000000e+02,1.900000000000000000e+01,2.276756463382299955e+02,1.250745371217183077e+01,2.300875639417694742e+02,1.336202610105111965e+01
5.866666666666666252e+00,2.470000000000000000e+02,1.900000000000000000e+01,2.295960559751257506e+02,1.312081712180310689e+01,2.318868243198641608e+02,1.389465585692273031e+01
5.900000000000000355e+00,2.480000000000000000e+02,1.900000000000000000e+01,2.315594119968147027e+02,1.372219483200553292e+01,2.337233785745478656e+02,1.441687764901394253e+01
5.933333333333333570e+00,2.490000000000000000e+02,1.900000000000000000e+01,2.335566586137595380e+02,1.430940781244068383e+01,2.355893628753702274e+02,1.492679924934983759e+01
5.966666666666666785e+00,2.500000000000000000e+02,2.000000000000000000e+01,2.355792964059583596e+02,1.488050076942588795e+01,2.374773965229442751e+02,1.555434598267033941e+01
